,0,1
0,348.70212765957444,176.12765957446808
1,348.4782608695652,176.2173913043478
2,348.80434782608694,175.93478260869566
3,348.8636363636364,175.8409090909091
4,348.77777777777777,175.3111111111111
5,348.5652173913044,175.19565217391303
6,348.6136363636364,174.36363636363637
7,348.70454545454544,174.36363636363637
8,343.0857142857143,190.62857142857143
9,342.9714285714286,190.54285714285714
10,350.59375,175.1875
11,350.59375,175.09375
12,350.03125,175.0
13,349.83870967741933,174.5483870967742
14,349.6904761904762,174.11904761904762
15,349.36,173.86
16,349.2307692307692,173.1346153846154
17,349.3076923076923,172.90769230769232
18,349.9076923076923,172.66153846153847
19,350.2307692307692,172.30769230769232
20,351.2,172.38571428571427
21,351.28985507246375,172.36231884057972
22,350.5652173913044,172.3768115942029
23,350.4179104477612,172.43283582089552
24,347.0327868852459,190.72131147540983
25,349.54237288135596,172.35593220338984
26,349.0,172.33962264150944
27,348.4,172.2
28,348.72340425531917,172.40425531914894
29,352.9259259259259,190.2962962962963
30,354.10169491525426,190.47457627118644
31,354.1666666666667,190.5
32,354.1666666666667,190.5
33,354.5,190.140625
34,355.5,189.92307692307693
35,355.86206896551727,189.5977011494253
36,356.2371134020619,189.31958762886597
37,356.69662921348316,189.1123595505618
38,357.9873417721519,188.44303797468353
39,359.1621621621622,188.01351351351352
40,359.94871794871796,187.2051282051282
41,360.9875,186.85
42,361.375,186.42708333333334
43,361.1951219512195,186.89430894308944
44,361.410447761194,187.4179104477612
45,362.01960784313724,187.9346405228758
46,362.6585365853659,188.3170731707317
47,362.5621301775148,188.50295857988166
48,362.16883116883116,188.23376623376623
49,360.84444444444443,187.55555555555554
50,359.3162393162393,187.4957264957265
51,358.15841584158414,187.37623762376236
52,356.7608695652174,187.7608695652174
53,355.8068181818182,188.23863636363637
54,354.45569620253167,188.34177215189874
55,350.7105263157895,190.39473684210526
56,347.45454545454544,190.42424242424244
57,344.969696969697,190.5151515151515
58,343.4230769230769,190.84615384615384
59,342.53846153846155,190.96153846153845
60,342.44444444444446,190.92592592592592
61,342.5,191.0
62,342.5,191.0
63,342.0857142857143,190.77142857142857
64,342.75,190.75
65,342.55,190.8
66,343.1454545454545,190.96363636363637
