,0,1
0,364.2,175.86666666666667
1,363.97768762677487,175.90669371196753
2,363.75625,175.87291666666667
3,363.7139917695473,175.84362139917695
4,363.5206611570248,175.79338842975207
5,363.3698347107438,175.62603305785123
6,363.3615702479339,175.599173553719
7,363.40918580375785,175.50104384133613
8,363.5284210526316,175.5284210526316
9,364.0698689956332,176.03056768558952
10,365.01360544217687,176.65759637188208
11,366.287104622871,177.78588807785889
12,367.3963254593176,178.86614173228347
13,367.5847665847666,177.5970515970516
14,368.4251781472684,177.29216152019004
15,368.98263027295286,177.25806451612902
16,369.4362745098039,177.0906862745098
17,369.79024390243904,176.64878048780488
18,370.35643564356434,176.22772277227722
19,371.2948402948403,175.43980343980343
20,372.49388753056235,174.8435207823961
21,373.39767441860465,174.3139534883721
22,374.3767441860465,173.9860465116279
23,375.87045454545455,173.46363636363637
24,377.6606741573034,173.22696629213482
25,379.53229398663694,172.53006681514478
26,381.0228310502283,172.18721461187215
27,382.1763392857143,172.00446428571428
28,383.2987288135593,171.95550847457628
29,384.7071129707113,171.755230125523
30,386.5938144329897,171.90515463917527
31,388.82815734989646,172.66459627329192
32,390.8141962421712,173.31524008350732
33,392.7737373737374,173.73939393939395
34,395.06464646464644,174.12121212121212
35,396.869387755102,174.51632653061225
36,398.201581027668,174.85177865612647
37,399.1126213592233,174.8990291262136
38,399.8709055876686,175.01926782273603
39,400.787072243346,174.9638783269962
40,401.2734225621415,174.92351816443593
41,401.96940726577435,174.96749521988528
42,402.6515151515151,175.0151515151515
43,403.2074074074074,175.1685185185185
44,403.72067039106145,175.23463687150837
45,403.90520446096656,175.20817843866172
46,403.77570093457945,175.09906542056075
47,403.77570093457945,175.09906542056075
48,403.39428571428573,175.06857142857143
49,402.9674796747967,174.79674796747966
50,403.1804979253112,174.51452282157678
51,403.93318965517244,174.4719827586207
52,405.3720930232558,174.8583509513742
53,407.3987341772152,175.28270042194092
54,410.0224032586558,175.61710794297352
55,412.22879684418143,176.05719921104537
56,414.4173228346457,176.86811023622047
57,416.3180914512922,177.7117296222664
58,417.47870182555783,178.17444219066937
59,417.9275053304904,178.05117270788912
60,418.10596026490066,177.85651214128035
61,419.39574468085107,177.6872340425532
62,421.08492569002124,177.45647558386412
63,423.6054279749478,177.2171189979123
64,426.46153846153845,176.69022869022868
65,429.2642276422764,176.3211382113821
66,432.1915322580645,176.78225806451613
67,435.798,177.482
68,438.61336032388664,178.23076923076923
69,440.64694280078896,178.5285996055227
70,441.17622950819674,178.89344262295083
71,441.48303393213575,178.72854291417167
72,442.0597609561753,178.4561752988048
73,442.60196078431375,178.20980392156864
74,443.5562015503876,177.99031007751938
75,444.1293436293436,177.8011583011583
76,445.0988593155894,177.6254752851711
77,445.63483146067415,177.36516853932585
78,446.1031894934334,177.23452157598499
79,446.78464419475654,176.95131086142322
80,447.4335260115607,176.65895953757226
81,447.48559670781896,176.40123456790124
82,447.41544885177456,176.07098121085596
83,447.13814432989693,175.97731958762887
84,447.0187891440501,176.2212943632568
85,447.21398305084745,176.08474576271186
86,447.1356993736952,176.1544885177453
