,frac_in_arms_frac_in_closedAndMiddle,frac_in_arms_frac_in_closedArms,frac_in_arms_frac_in_middle,frac_in_arms_frac_in_openArms,frames_in_arms_CL,frames_in_arms_CR,frames_in_arms_M,frames_in_arms_OB,frames_in_arms_OT,inner_directory,median_speed_CL,median_speed_CR,median_speed_F1,median_speed_F2,median_speed_F3,median_speed_F4,median_speed_M,median_speed_OB,median_speed_OT,mouse_details_EPM,mouse_details_date,mouse_details_mouseID,mouse_details_sex,mouse_details_strain,mouse_details_time,smoothed_median_speed_CL,smoothed_median_speed_CR,smoothed_median_speed_F1,smoothed_median_speed_F2,smoothed_median_speed_F3,smoothed_median_speed_F4,smoothed_median_speed_M,smoothed_median_speed_OB,smoothed_median_speed_OT,tot_arm_entries_CL,tot_arm_entries_CR,tot_arm_entries_F1,tot_arm_entries_F2,tot_arm_entries_F3,tot_arm_entries_F4,tot_arm_entries_M,tot_arm_entries_OB,tot_arm_entries_OT,total_distance_CL,total_distance_CR,total_distance_F1,total_distance_F2,total_distance_F3,total_distance_F4,total_distance_M,total_distance_OB,total_distance_OT,total_smoothed_distance_CL,total_smoothed_distance_CR,total_smoothed_distance_F1,total_smoothed_distance_F2,total_smoothed_distance_F3,total_smoothed_distance_F4,total_smoothed_distance_M,total_smoothed_distance_OB,total_smoothed_distance_OT,turning_preferences_num_back,turning_preferences_num_left,turning_preferences_num_right,turning_preferences_num_straight
10,0.6410401991595115,0.5401605733897701,0.10087962576974145,0.3241227341850301,3939,1264,685,2196,915,3971-13116_seg200_man-thresh-0.250-None,30.166816330761595,38.617964667187415,,,,,46.54057715220605,27.257626952517203,26.13982723796348,EPM,20121126,769,M,BWPOF2,160155,39.327645838031756,54.74752914578031,,,,,53.919680184109986,34.54430918669753,38.48147309964846,29,14,0,0,0,0,0,8,28,12091.430497651858,4588.268504975675,0.0,0.0,0.0,0.0,1532.651329030928,3663.0083099224285,1708.8644111612966,12093.584996395055,4591.08419939578,0.0,0.0,0.0,0.0,1528.4350235883044,3663.587408861556,1709.4990856419881,35,21,18,4
11,0.6037789271244618,0.4813986997265802,0.12238022739788151,0.3491206538079007,2622,1232,639,906,3600,4452-14109_seg200_man-thresh-0.250-None,35.10191736562297,55.44247908163093,,,,,44.42946841417731,30.529074342704668,1.1774899333358497,EPM,20121126,772,M,BWPOF2,161311,64.13687005366343,99.34590770165741,,,,,61.631855212693665,39.612606061223,5.0469562090728735,45,17,0,0,0,0,0,21,37,9410.90763390902,5816.573333773036,0.0,0.0,0.0,0.0,1876.0518000460631,1396.061490158449,2962.2043009089502,9412.04378490073,5819.836349050955,0.0,0.0,0.0,0.0,1874.838329508905,1395.0134379239835,2962.2728221189004,31,23,37,28
12,0.9523348998911131,0.8998813716725079,0.05245352821860517,0.02761788690044529,1001,7228,390,140,240,3670-12574_seg200_man-thresh-0.250-None,9.716572878196255,12.704239753981636,,,,,15.210324812404172,6.954423479106064,9.825392565221836,EPM,20121128,778,F,BWPOF1,162423,14.798114264200812,24.257674507088257,,,,,26.22418267550253,12.757948289150406,16.365609656451657,2,8,0,0,0,0,0,12,9,1033.470275528745,10549.902012564504,0.0,0.0,0.0,0.0,405.58225120785573,56.01402966304651,163.5142241475242,1039.0026737327191,10548.645967317523,0.0,0.0,0.0,0.0,404.691164255701,55.901667711664466,162.48728296249078,20,3,5,2
13,0.9230354245902839,0.8331190397592718,0.08991638483101207,0.05966052986387541,1732,6095,668,183,321,6227-15432_seg200_man-thresh-0.250-timepoint_good,31.40552148973618,15.277788522605027,,,,,31.392565007834722,13.96096435900686,14.418425462090525,EPM,20121128,780,F,BWPOF1,163422,42.58207713696154,23.540922409997492,,,,,35.7604247546552,27.19114172713683,20.945113366535693,8,11,0,0,0,0,0,9,5,3206.953465850172,7812.858434506745,0.0,0.0,0.0,0.0,955.5995107075069,174.23369124065925,254.18207125741145,3207.403850180357,7812.920173196183,0.0,0.0,0.0,0.0,954.8238320926101,173.84680246540438,253.8808739931459,5,6,8,13
14,0.8664704604888113,0.758958222109616,0.10751223837919521,0.1136580085600789,2018,5029,947,501,472,3971-12635_seg200_man-thresh-0.250-None,11.94930797617334,10.270748489816722,,,3.4363179386471536,,9.675784180819972,9.390963391912813,14.835814285790129,EPM,20121128,776,F,BWPOF1,164610,20.103968773658128,20.725814014256684,,,3.7214147577190873,,21.43398497369603,14.698121065001027,25.877918621431796,6,22,0,0,0,0,0,7,8,2896.0090327192133,7065.004081152211,0.0,0.0,4.115517924206658,0.0,1134.5359204798492,370.15408488865995,536.2123882433614,2897.4941454212612,7066.458844370971,0.0,0.0,3.975109192849023,0.0,1133.6193953672987,370.4435047540078,534.4586142532576,21,7,7,7
15,0.9370768035547569,0.8875682767504185,0.04950852680433837,0.03828348947088364,2607,5393,358,218,315,3670-12695_seg200_man-thresh-0.250-None,11.611026663560377,10.40574797569813,0.0,,,0.0,4.963249601345203,4.55680295017406,2.1063423354454964,EPM,20121128,777,F,BWPOF1,165620,24.09663521312988,17.846185936286926,0.0,,,0.0,11.346213121984846,9.833052973908801,7.283902312723356,5,5,0,0,0,0,0,2,0,3503.0200962704303,5381.336923400465,0.0,0.0,0.0,0.5,271.02358892870666,128.54075380451135,117.17454045438674,3505.0376328385605,5382.07362773581,0.0,0.0,0.0,0.5,268.78186803246166,126.80724747832642,117.34612799840582,5,2,2,2
16,0.8471711302020051,0.766962705771367,0.08020842443063797,0.11619705424654544,3071,3723,797,846,334,3810-12900_seg200_man-thresh-0.250-None,13.765483671555222,14.185301958833156,,0.0,1.9261200542447015,9.462034824086597,4.617658875398358,11.789865611041096,16.071283515687032,EPM,20121128,779,F,BWPOF1,170616,23.859348937989335,21.56673903696822,,2.9674705842817244,7.018936680899451,30.460879829396116,17.859405559328483,19.748012440609305,23.275228504731977,20,7,0,0,0,0,0,9,6,4239.5469931929365,4657.902250836525,0.0,12.427751096557433,56.99856934293959,41.461656133708736,807.7593798922401,774.7592804864722,284.6550048842352,4238.946172615391,4655.731560238832,0.0,12.616966389924167,56.37129874729286,40.46740241081895,808.1721532349204,773.0708023632421,283.35688222149577,19,3,12,7
17,0.7512080964768517,0.6892760180750808,0.06193207840177096,0.16738428795980528,2722,3739,360,418,790,900-7875_man-thresh-0.250,5.217957553430513,15.095737291872394,,0.0,,0.0,10.731363380876536,8.245914030349052,13.546349828813343,EPM,20121128,790,M,PO,171852,13.65837605623819,24.39567155901044,,0.0,,0.0,16.222059736687353,16.920082355251804,23.342882205385713,7,13,0,0,0,0,0,5,4,3277.1010840904373,6041.671038366229,0.0,21.929009756496818,0.0,30.253447610372156,488.54082342292367,434.3087315270659,1020.6411946649981,3278.1992760272424,6049.030492649761,0.0,21.872870800916488,0.0,31.571389438855224,486.9697641030021,432.48062228156317,1016.8238245475268,7,4,11,6
18,0.9032364952924108,0.8284574841001708,0.07477901119223997,0.07199312790857285,5018,2377,880,335,297,179-9339_seg200_man-thresh-0.250-timepoint,8.700454749458178,10.406517846634104,1.9578447491406334,15.286577669937563,8.474722356827163,,3.4254813813632015,6.917733295041375,11.773458032283221,EPM,20121128,785,M,BWPOF1,173200,20.950227555346626,19.315970319697286,1.9578447491406334,21.286763730984617,12.098979313111414,,13.586102282890705,22.469808085797894,23.16645874274284,19,8,0,0,0,0,0,7,11,5963.110356507428,2899.5109277746287,0.7077856934963727,13.384457874871382,52.059307763484554,0.0,794.4686708184354,378.2212403352256,367.6945943449816,5964.145843076438,2902.060760953252,0.7077856934963727,13.128539837090047,51.88889782534484,0.0,793.5860408354746,377.38806360240625,365.49208116268227,31,7,3,3
19,0.7190661369034664,0.6670452365602311,0.0520209003432354,0.21070113060602666,2510,3662,315,1631,677,2357-12682_seg200_man-thresh-0.250-timepoint,0.0,9.338133106995107,,2.634128757875618,10.782662063207491,8.373475288642432,2.2860282173411908,1.8654289265492985,10.077232787786052,EPM,20121130,788,F,PO,151934,0.0,18.182335627517066,,442.8355072506162,11.094906477000197,18.51572649697625,12.067708103290377,6.660253032625826,22.73713423614874,3,9,0,0,0,0,0,5,6,1958.1641934768213,4826.018195761192,0.0,147.2978086870985,157.08218256976994,100.90251249279883,336.6620840567024,1208.7058873785904,831.7886417119433,1955.843391898692,4826.923338179332,0.0,176.4022959801659,183.96019646176043,100.89014301300278,333.874879746936,1202.739423742219,829.3721105921844,3,8,9,2
20,0.6300184897363971,0.5699337008432622,0.06008478889313481,0.2457335661543576,2181,1211,289,73,1110,11822-16515_seg200_man-thresh-0.250-None,15.363137111721972,13.762883131560246,37.87051704685183,45.73193624288631,38.23981963135801,,17.189543100662746,30.70000509369751,16.077502364658883,EPM,20121130,792,F,PO,153805,26.59248859152387,23.584039224177328,99.05252552688128,401.81104273566666,45.86638799252678,,35.17408512421473,66.52586137941171,28.5440222464975,7,5,0,0,0,0,0,4,7,3382.5691505997543,2428.8754959868156,466.7222665440432,1342.1503816591357,26.542742955243842,0.0,438.4916644029869,175.23731872022844,1784.9887111572395,3366.95128438923,2388.0006173518022,517.9451760454212,1284.5718330066354,23.257711522062085,0.0,436.3931082703757,175.07148447991392,1785.325312875076,4,9,6,3
21,0.7700540672805899,0.72670730731767,0.043346759962919916,0.15959258962981088,193,2340,133,424,175,900-7875_man-thresh-0.250,24.915966833438674,13.412974977272391,,,0.0,0.0,15.0415,12.221439920004146,35.59745522788867,EPM,20121130,793,M,PO,160007,26.50542229360782,21.415896228982245,,,38.101324582065445,0.0,25.006616628878273,17.21642158398841,35.898055063057434,1,8,0,0,0,0,0,5,2,335.8161157908686,3076.662232912471,0.0,0.0,15.505701610128245,58.36849249895007,190.5654009694723,345.9051409997248,286.3007945667307,337.3814830519233,3076.42337608668,0.0,0.0,16.084646463916233,58.368492498950076,188.73733562145156,345.9989021792802,284.89901233798395,4,8,3,0
22,0.7652005098237942,0.7047794208845845,0.06042108893920977,0.1943549654073452,3179,3768,500,538,1000,421-11040_seg200_man-thresh-0.250-None,9.437342581736678,10.458612527799405,,8.86654339361175,,,11.568786282427064,19.768241595185994,13.89827078296189,EPM,20121130,794,M,PO,161416,19.61165650845083,19.418085880479467,,23.035006087996464,,,26.39737253851995,25.532307864989594,21.887718603353825,8,11,0,0,0,0,0,3,6,3782.8720454634913,4561.250726544795,0.0,8.351965468530258,0.0,0.0,552.6683316212656,631.0658652287997,1270.5350342135393,3785.1890726399915,4560.538713663709,0.0,9.364521206405868,0.0,0.0,551.7003535620427,630.177578832613,1269.9747670537986,10,3,11,3
23,0.697742017773617,0.5985296274549572,0.09921239031865978,0.2573214881277679,2971,3159,791,703,1277,250-9075_seg200_man-thresh-0.250-last,13.435526015230568,14.568358260319764,,30.316494557476936,9.537643454740277,4.891966406535715,12.29309870380246,13.248371043316746,17.247617339119603,EPM,20121130,786,M,BWPOF1,162726,24.111767932254757,26.43074113321011,,52.77637419100988,9.537643454740277,6.261814108024638,24.89948346243168,29.000613050295446,29.44717539447789,23,12,0,0,0,0,0,3,18,4143.834069800401,4614.7032128162355,0.0,277.67761938426366,66.11819263084732,19.760376682433307,1183.493729045479,925.2201545477316,1692.1756285591225,4145.636720035781,4656.680632880672,0.0,275.30426041250064,66.11819263084732,20.928320431997403,1184.0527958463144,924.6017863742353,1617.8684517994607,27,8,14,6
24,0.851294936424607,0.7694983104912219,0.08179662593338509,0.11498207936005544,2760,3953,978,605,539,900-7875_man-thresh-0.250,11.818246120082,13.515785442181603,7.971424531284347,2.1324230568388716,10.723819141713118,6.74854591483995,6.590950874845089,12.646801055569073,7.766562614382342,EPM,20121130,784,M,BWPOF1,163816,21.636725745189143,22.693055304039326,13.04196138999699,2.1324230568388716,9.705882990470716,9.347768188420977,17.667628467019608,22.957959179819902,16.663906158529652,23,9,0,0,0,0,0,14,8,3442.4145563329193,4907.825455005421,17.871503469494144,5.472992036023609,26.03654184327329,14.182989397906086,876.0022637612315,646.4995820421274,482.5168844569053,3445.709229913488,4907.364516883246,17.56770098714762,5.472992036023609,25.966840706424726,14.265066575467447,874.0002632997291,646.2443601502625,482.3001522729504,30,9,10,4
25,0.685541236063392,0.6015621675697452,0.08397906849364677,0.2782618339512293,2694,3482,574,1180,1043,328-11279_seg200_man-thresh-0.250-timepoint,23.250973364746677,15.965328487942362,21.78090207942629,21.285728338693538,,33.35755487665143,16.76139075319956,31.61284995989938,28.271656081662442,EPM,20121130,787,M,BWPOF1,165606,39.02394593930388,26.39881268511086,21.78090207942629,114.08519780898783,,33.35755487665143,31.487343989624282,37.130832441289876,36.871689828636256,17,12,0,0,0,0,0,12,12,5416.812067931,5309.038949350586,6.781065409065595,40.022211674581854,0.0,7.077920923224733,927.4165203880336,2130.369173505486,1708.5477138947676,5419.054468266871,5308.311476376513,6.781065409065595,46.36627395373453,0.0,7.077920923224733,925.894205182314,2131.3022062238665,1708.2463266216726,12,13,17,10
26,0.9800745750953868,0.9781044051335415,0.0019701699618453,0.0,0,8927,72,0,0,782-11431_seg200_man-thresh-0.250-timepoint_good,,2.953294393814598,,,,,0.0,,,EPM,20121206,795,F,BWPOF2,163030,,11.084017918859328,,,,,3.0083,,,0,2,0,0,0,0,0,0,0,0.0,6331.986307663195,0.0,0.0,0.0,0.0,12.641317878501514,0.0,0.0,0.0,6332.081615307896,0.0,0.0,0.0,0.0,12.691317878501513,0.0,0.0,1,0,0,0
27,0.9168371515957989,0.8607421103974409,0.056095041198358064,0.06334480031965174,3633,4446,430,123,362,1193-10533_seg200_man-thresh-0.250-timepoint,6.076143219782014,10.431734768195803,,,,0.0,1.6538087770601408,5.598957577442852,5.824334623520955,EPM,20121206,798,F,BWPOF2,164342,18.857913990949182,22.167018277781505,,,,0.0,9.285140540936464,14.9992194956296,11.62993428576059,15,6,0,0,0,0,0,3,4,4691.501711938952,5459.9780813593225,0.0,0.0,0.0,0.0,329.18662740397093,69.76650556327716,331.8363318245303,4694.766031252193,5462.130333795295,0.0,0.0,0.0,0.0,329.1557304489195,70.1607197221775,331.0958920733858,14,4,4,5
28,0.9344756784086916,0.8927932371856137,0.04168244122307792,0.04119964730763777,4960,3660,186,68,125,900-7875_man-thresh-0.250,0.0,10.917708150262792,,,,,13.048716155872981,5.524112412936911,7.188294371284424,EPM,20121207,799,M,BWPOF2,154246,6.263044657517833,22.014120445846423,,,,,23.294504439421658,10.700620996202694,17.109898841765204,3,4,0,0,0,0,0,1,3,3539.2867591954264,4435.05418134035,0.0,0.0,0.0,0.0,218.97095307529744,28.014010860599054,85.49272559090666,3541.394726476495,4432.267851835852,0.0,0.0,0.0,0.0,216.93174633347758,27.258128428194723,85.31668994194071,4,0,6,0
29,0.7285758773253288,0.6379969262812615,0.09057895104406732,0.09735799863048657,3797,3502,877,104,630,900-7875_man-thresh-0.250,10.834346827283847,8.003110150135297,,83.3581079626776,74.4765377740166,165.95154294327358,9.385876545843969,30.895761559465953,7.587819099481797,EPM,20121207,797,M,BWPOF2,155944,21.6151273291583,17.638598625249163,,83.3581079626776,140.50874165904267,359.70853045968806,19.32837365116406,41.05938499383182,15.110911773580174,17,18,0,0,0,0,0,7,4,5834.855193434266,5072.282235452649,0.0,58.55123418040475,334.80169572325826,549.7196222965096,953.6876344988403,359.25610729514653,617.3862077723315,5834.7661901562315,5054.849843004192,0.0,58.55123418040475,338.75758671656877,592.00335040889,953.5629561470763,355.1046295732565,612.3839142209215,19,9,7,10
30,0.948898958450692,0.9131752186191022,0.03572373983158979,0.01873341522103726,3382,5084,277,2,223,691-12725_seg200_man-thresh-0.250-None,3.3670317068515376,3.406819208071748,,,,0.0,6.657271815350677,0.0,3.0670087725118873,EPM,20121207,796,M,BWPOF2,162425,9.259730513368897,11.923445069615358,,,,0.0,15.99524697576959,0.0,11.063103570601255,1,9,0,0,0,0,0,0,2,2393.0824839002175,4511.487559762974,0.0,0.0,0.0,0.0,238.88955357841786,0.0,89.86088867989281,2393.0354798206668,4512.375284348191,0.0,0.0,0.0,0.0,236.92960162966227,0.0,89.29519155221962,6,2,2,1
31,0.9466646743680703,0.892899834969922,0.05376483939814837,0.030617677092760455,3347,4653,664,60,259,298-9757_seg200_man-thresh-0.250-timepoint,2.317402149748528,13.53474741418332,,1.8085235726666051,,,5.795970907391214,4.785670622730054,7.367485550328866,EPM,20121216,815,M,BWPOF2,161916,7.467016353314667,21.534505081298118,,3.6771526558929812,,,15.973899647801174,6.601885189950777,13.00763759194129,6,17,0,0,0,0,0,1,6,2428.6378848953923,5778.858361037187,0.0,1.6781542916438794,0.0,0.0,591.5331629792009,19.588601631431942,141.78033589328987,2428.538038487208,5779.129918040409,0.0,1.782480751494102,0.0,0.0,589.0429070666622,18.373089549660918,141.7845114153863,14,5,5,5
32,0.8303541785689609,0.7853378060680213,0.045016372500939546,0.13244114578856805,0,6466,405,1553,404,900-7875_man-thresh-0.250,,17.76228981061916,,4.883962210015151,7.626501493578505,,4.629963706770625,3.8782576237711877,2.74879685823805,EPM,20121216,813,M,BWPOF2,163043,,34.260216846341095,,11.283521126107194,15.141446382934694,,17.892643019883344,11.904554239552722,6.362659355621658,0,18,0,0,0,0,0,6,12,0.0,13149.247733359922,0.0,15.795079592976096,84.091023206366,0.0,557.8429691729989,1753.7753235722246,256.6378266737695,0.0,13149.097997747818,0.0,15.444979900775664,84.42838886779552,0.0,556.9575548492393,1744.6800951915325,255.63911387801053,18,9,8,0
33,0.5937487598411376,0.4986072062006417,0.09514155364049588,0.36605864539546185,2699,2460,628,1717,1449,361-9777_seg200_man-thresh-0.250-None,15.0415,12.403538653545938,38.71264118448416,16.507051504515257,,30.802034044041353,11.49050540657367,24.55312809177321,9.43732536716396,EPM,20121216,814,M,BWPOF2,164331,30.22232241229012,25.097636243185423,38.71264118448416,23.15219701234027,,196.00122076497607,26.9842978061584,37.483746515846065,23.746105712192456,20,15,0,0,0,0,0,8,15,4807.896765719832,3921.1787272185115,10.998423743624386,18.938067768331763,0.0,66.48747412067195,1009.0915687059447,2679.8335621879487,1724.6619690741804,4807.516268769561,3923.3473740254394,10.998423743624386,18.925080276083953,0.0,61.21040103655677,1004.681368239266,2674.879867857084,1724.5926603712956,19,12,18,8
34,0.7698707904284441,0.6525266829112946,0.11734410751714949,0.1888929508008837,2330,3205,1009,693,1433,596-11398_seg200_man-thresh-0.250-timepoint,16.553838790392287,17.058592407526994,17.35557279144338,0.0,,,10.132460858343622,12.339230645053975,10.024831062379562,EPM,20121216,812,F,BWPOF2,170120,25.607368710452725,28.621033331167897,17.35557279144338,3.2635368404147123,,,21.984354783006847,22.29356216109978,19.63485438291058,12,30,0,0,0,0,0,7,22,4261.788436381332,6114.979815813204,0.576922939581936,113.92775370113371,0.0,0.0,1362.3264885228673,799.9645933838281,1590.6922883113114,4263.747436382246,6114.911019061611,0.576922939581936,113.63775063070013,0.0,0.0,1359.8269486632862,799.3040563830186,1591.9936459757773,26,15,15,14
35,0.8460373839274345,0.7994949815022294,0.04654240242520511,0.12697965099884473,2928,3976,692,496,806,179-9339_seg200_man-thresh-0.250-6to313,6.915982278183811,15.448157545559427,6.0921253268321545,,14.75976846369601,0.0,1.331553962124872,7.6198232774508625,2.0755328337378307,EPM,20121217,828,F,BWPOF1,163105,14.564125632582511,26.921700057894437,9.243093118067101,,23.240445702503163,0.0,15.422383268013728,19.468214952080682,7.5573691426714005,17,22,0,0,0,0,0,5,6,3068.840852447911,5934.507547070925,6.247108577873218,0.0,53.921856300215886,4.5,659.6208603315822,489.5609762342352,493.6232114043042,3070.48654895408,5935.258498086923,5.742944540435932,0.0,53.57386975390466,5.1000000000000005,660.3024483459071,489.65496386000103,493.2283266860943,29,7,9,4
