,frac_in_arms_frac_in_closedAndMiddle,frac_in_arms_frac_in_closedArms,frac_in_arms_frac_in_middle,frac_in_arms_frac_in_openArms,frames_in_arms_CL,frames_in_arms_CR,frames_in_arms_M,frames_in_arms_OB,frames_in_arms_OT,inner_directory,median_speed_CL,median_speed_CR,median_speed_F1,median_speed_F2,median_speed_F3,median_speed_F4,median_speed_M,median_speed_OB,median_speed_OT,outer_directory,smoothed_median_speed_CL,smoothed_median_speed_CR,smoothed_median_speed_F1,smoothed_median_speed_F2,smoothed_median_speed_F3,smoothed_median_speed_F4,smoothed_median_speed_M,smoothed_median_speed_OB,smoothed_median_speed_OT,tot_arm_entries_CL,tot_arm_entries_CR,tot_arm_entries_F1,tot_arm_entries_F2,tot_arm_entries_F3,tot_arm_entries_F4,tot_arm_entries_M,tot_arm_entries_OB,tot_arm_entries_OT,total_distance_CL,total_distance_CR,total_distance_F1,total_distance_F2,total_distance_F3,total_distance_F4,total_distance_M,total_distance_OB,total_distance_OT,total_smoothed_distance_CL,total_smoothed_distance_CR,total_smoothed_distance_F1,total_smoothed_distance_F2,total_smoothed_distance_F3,total_smoothed_distance_F4,total_smoothed_distance_M,total_smoothed_distance_OB,total_smoothed_distance_OT
23,0.7346443879655675,0.6818546481397333,0.0527897398258342,0.23968332166217882,4018,1825,245,853,1855,180-9416_seg200_man-thresh-0.250-None,0.0,17.7449342614086,,,10.997441791355802,0.0,10.271708620007947,13.243584101527896,0.0,20130117_113905_EPM_PO_1277_F,3.849114438184144,28.214738691142554,,,438.7711994990345,0.0,28.118380083375325,24.78509967848433,0.0,8,4,0,0,0,0,0,6,2,3109.746842475377,2524.271606489624,0.0,0.0,150.49797103200115,156.30855841330657,313.5938051577319,1080.5188415102891,990.2094084303073,3109.8158420608625,2527.5915728591863,0.0,0.0,150.58114823100965,155.88878462727752,312.16982248765237,1080.3514797838097,989.6122813176229
24,0.85578770126921,0.7931420693407047,0.0626456319285053,0.10204072143347442,0,7721,334,904,0,330-10649_seg200_man-thresh-0.250-None,,10.030761148043917,,,5.368939307600575,,31.684525830337435,15.889612089783599,,20130117_121738_EPM_BWPOF1_1286_F,,18.24753532862055,,,5.883408134522825,,53.08442432869453,29.439353748183695,,0,9,0,0,0,0,0,8,0,0.0,10197.847805348989,0.0,0.0,7.4318878061065154,0.0,581.6952619091626,1128.4067711535984,0.0,0.0,10195.490323884427,0.0,0.0,7.427026926374581,0.0,582.6721710267313,1128.795730876227,0.0
25,0.7995655091724291,0.7347441874751597,0.06482132169726935,0.15306214577781585,2146,3607,344,460,1081,900-7725_man-thresh-0.250,16.355366500360518,12.438753139862326,,,,4.1896673677929055,8.775523100794626,6.430087174473439,5.734348727520097,20130117_124631_EPM_PO_1282_M,24.55554671166234,17.50577817607259,,,,4.761656726689786,23.238511774870634,9.769627377479251,15.487271510090167,6,9,0,0,0,0,0,1,35,3159.475603522774,4140.544147121533,0.0,0.0,0.0,1.7603297849095885,430.4400839349738,292.0338897171992,917.7335104561948,3160.7325904569616,4140.30519487913,0.0,0.0,0.0,1.6588831950751313,430.82089244357644,292.3300624984986,916.5632587718947
26,0.6509859244774735,0.5772352896436834,0.07375063483379009,0.2982003842124503,2604,2229,452,1154,1202,900-7725_man-thresh-0.250,12.870313216932058,20.00711992263805,,,2.5122093671111334,,9.083976563965981,11.20044549251276,10.977796786925794,20130117_130400_EPM_PO_1280_F,20.010094222024495,26.192874407798833,,,2.5122093671111334,,21.536960090573146,16.5885684150413,18.420714110889552,8,9,0,0,0,0,0,8,9,3537.8652912103416,3607.2635561019374,0.0,0.0,0.6818024209788863,0.0,587.5524429279485,1107.0115288008765,1484.6873576484804,3542.0850925399072,3611.2210097878487,0.0,0.0,0.6818024209788863,0.0,588.7337972991158,1105.8936896282544,1482.694668819951
27,0.9774003517619886,0.9609035621198958,0.016496789642092773,0.0013350003178572184,0,8684,315,0,0,387-11548_seg200_man-thresh-0.250-timepoint,,13.444001151068024,,,,,8.634699102417823,,,20130118_110013_EPM_BWPOF2_1296_F,,26.229575132966595,,,,,11.32446714715888,,,0,26,0,0,0,0,0,0,0,0.0,19190.599211571065,0.0,0.0,0.0,0.0,240.4448597087664,0.0,0.0,0.0,19190.084716844194,0.0,0.0,0.0,0.0,239.21435602997812,0.0,0.0
28,0.9258563167197208,0.8684549188376455,0.057401397882075295,0.059073769481694224,3574,4080,683,234,391,238-9578_seg200_man-thresh-0.250-timepoint,20.744658803236078,17.962179885978983,8.203760264677241,,,,10.844610433321428,19.178105488686516,0.1528809840160568,20130123_114152_EPM_BWPOF2_1317_M,31.161075233742675,30.145460664862338,8.592555101023084,,,,25.15169241218555,25.39355167126951,7.425435112449209,16,14,0,0,0,0,0,5,5,6307.313938380163,6550.076356785241,12.384679541821772,0.0,0.0,0.0,959.624976574047,282.5441697334618,264.1465430815588,6306.575028086872,6518.621243502632,12.642371669183381,0.0,0.0,0.0,955.6736808188184,288.0756771219809,263.63684932201227
29,0.8861978177436045,0.7821856620777281,0.10401215566587638,0.08956158390422174,2417,3634,749,191,658,900-7725_man-thresh-0.250,16.22087843884903,17.789917126232766,,,,,8.776066685467953,15.973034685028438,9.034617196986053,20130123_115226_EPM_BWPOF2_1318_F,20.30551798398244,23.092593710985597,,,,,13.991336715300971,22.717582554072788,11.650792204075373,9,7,0,0,0,0,0,7,9,3220.6135932555153,5010.004545290771,0.0,0.0,0.0,0.0,688.746421826238,175.23350540460183,364.0802280309457,3221.8507883780717,5009.860297932322,0.0,0.0,0.0,0.0,688.2280450423793,175.03602598047416,363.725987894621
30,0.9370357395315734,0.8958554162480865,0.041180323283486815,0.02846056438564437,2677,4627,219,0,126,900-7725_man-thresh-0.250,3.6937332318802363,10.159236347612259,,,,,6.041917651203616,,13.60603853633334,20130123_120252_EPM_BWPOF2_1321_F,9.907293768971995,19.271508965147948,,,,,23.12859189966181,,23.86846059472275,5,8,0,0,0,0,0,0,3,2326.9693151490824,4899.347052947101,0.0,0.0,0.0,0.0,249.53643465687847,0.0,101.79461095160599,2328.1935911152013,4897.851257023618,0.0,0.0,0.0,0.0,249.1378127544649,0.0,101.82417093060243
31,0.7029982509676507,0.6154153884177798,0.08758286254987087,0.2539465981365905,1443,3576,464,1268,898,900-7725_man-thresh-0.250,13.852058656392558,12.00585892963336,,,,,10.524209719051516,6.03662729300364,5.594709150519499,20130123_122331_EPM_BWPOF2_1320_M,21.218895595158614,16.44366619710615,,,,,20.41125356364532,9.165957298106644,9.07972883837127,12,5,0,0,0,0,0,10,3,2094.715746731026,4048.949678584065,0.0,0.0,0.0,0.0,460.08122996156555,627.8700890824541,458.505440881647,2098.0592590629703,4047.822814893374,0.0,0.0,0.0,0.0,460.55349154246,627.2731347597096,457.3084827411383
32,0.9265014383845468,0.8853590582366442,0.041142380147902585,0.053134562667346674,0,7068,274,73,234,900-7725_man-thresh-0.250,,7.405667956184262,,,,,6.761942593616296,2.5548722746373858,2.40229939847341,20130124_105749_EPM_BWPOF2_1329_F,,12.764445224560689,,,,,10.721713480123073,9.79964602284549,5.472924191655366,0,6,0,0,0,0,0,0,1,0.0,5544.852395298126,0.0,0.0,0.0,0.0,122.65620232248516,28.19782361959534,66.32143469410536,0.0,5544.793732607946,0.0,0.0,0.0,0.0,122.53057287674753,27.357782253272227,65.4908030389363
